entry_at,field1,field2
2022-07-13 07:03:05,74.73,16.07
2022-07-13 07:04:05,74.73,16.05
2022-07-13 07:05:05,74.7,16.05
2022-07-13 07:06:05,74.56,16.02
2022-07-13 07:07:05,74.59,16.04
2022-07-13 07:08:05,74.54,16
2022-07-13 07:09:05,74.52,15.99
2022-07-13 07:10:05,74.59,16
2022-07-13 07:11:05,74.54,15.97
2022-07-13 07:12:05,74.55,15.97
2022-07-13 07:13:05,74.51,15.95
2022-07-13 07:14:05,74.52,15.94
2022-07-13 07:15:05,74.19,15.97
2022-07-13 07:16:05,74.27,15.98
2022-07-13 07:17:05,74.24,16.01
2022-07-13 07:18:05,74.33,16.03
2022-07-13 07:19:05,74.36,16.03
2022-07-13 07:20:05,74.45,16.08
2022-07-13 07:21:05,74.5,16.08
2022-07-13 07:22:05,74.99,16.09
2022-07-13 07:23:05,74.93,16.1
2022-07-13 07:24:05,74.98,16.13
2022-07-13 07:25:05,74.85,16.15
2022-07-13 07:26:05,74.95,16.18
2022-07-13 07:27:05,74.99,16.19
2022-07-13 07:28:05,74.88,16.2
2022-07-13 07:29:05,74.85,16.23
2022-07-13 07:30:05,74.92,16.24
2022-07-13 07:31:05,74.08,16.88
2022-07-13 07:32:05,74.08,16.9
2022-07-13 07:33:05,73.82,16.9
2022-07-13 07:34:05,73.78,16.91
2022-07-13 07:35:05,73.89,16.93
2022-07-13 07:36:05,74,16.92
2022-07-13 07:37:05,73.98,16.95
2022-07-13 07:38:05,73.96,16.96
2022-07-13 07:39:05,73.83,16.98
2022-07-13 07:40:05,73.86,17
2022-07-13 07:41:05,74,16.99
2022-07-13 07:42:05,74.04,17.01
2022-07-13 07:43:05,74,17.01
2022-07-13 07:44:05,74.12,17.03
2022-07-13 07:45:05,74.06,17.03
2022-07-13 07:46:05,74.03,17.05
2022-07-13 07:47:05,73.72,17.06
2022-07-13 07:48:05,73.67,17.06
2022-07-13 07:49:05,73.07,17.07
2022-07-13 07:50:05,73.48,17.09
2022-07-13 07:51:05,73.7,17.09
2022-07-13 07:52:05,73.15,17.08
2022-07-13 07:53:05,73.01,17.08
2022-07-13 07:54:05,72.97,17.1
2022-07-13 07:55:05,72.9,17.09
2022-07-13 07:56:05,72.92,17.11
2022-07-13 07:57:05,73.74,17.14
2022-07-13 07:58:05,73.49,17.14
2022-07-13 07:59:05,73.24,17.17
2022-07-13 08:00:05,73.12,17.17
2022-07-13 08:01:05,72.93,17.19
2022-07-13 08:02:05,72.88,17.19
2022-07-13 08:03:05,72.57,17.2
2022-07-13 08:04:05,72.69,17.2
2022-07-13 08:05:05,72.61,17.22
2022-07-13 08:06:05,72.69,17.25
2022-07-13 08:07:05,72.77,17.26
2022-07-13 08:08:05,72.77,17.27
2022-07-13 08:09:05,72.65,17.27
2022-07-13 08:10:05,72.61,17.28
2022-07-13 08:11:05,72.66,17.31
2022-07-13 08:12:05,72.62,17.33
2022-07-13 08:13:05,72.62,17.34
2022-07-13 08:14:05,72.6,17.37
2022-07-13 08:15:05,72.76,17.41
2022-07-13 08:16:05,72.53,17.43
2022-07-13 08:17:05,72.43,17.46
2022-07-13 08:18:05,72.45,17.5
2022-07-13 08:19:05,72.17,17.55
2022-07-13 08:20:05,71.81,17.57
2022-07-13 08:21:05,71.87,17.58
2022-07-13 08:22:05,71.79,17.61
2022-07-13 08:23:05,71.41,17.62
2022-07-13 08:24:05,71.32,17.65
2022-07-13 08:25:05,71.44,17.64
2022-07-13 08:26:05,71.58,17.68
2022-07-13 08:27:05,71.41,17.67
2022-07-13 08:28:05,70.81,17.68
2022-07-13 08:29:05,71.3,17.7
2022-07-13 08:30:05,71.5,17.74
2022-07-13 08:31:05,71.3,17.76
2022-07-13 08:32:05,71.52,17.76
2022-07-13 08:33:05,70.64,17.81
2022-07-13 08:34:05,71,17.83
2022-07-13 08:35:05,71.1,17.86
2022-07-13 08:36:05,71.13,17.88
2022-07-13 08:37:05,71.31,17.89
2022-07-13 08:38:05,71.54,17.91
2022-07-13 08:39:05,71.55,17.96
2022-07-13 08:40:05,71.56,17.96
2022-07-13 08:41:05,71.45,18
2022-07-13 08:42:05,71.31,18.01
2022-07-13 08:43:05,71.17,18.02
2022-07-13 08:44:05,71.04,18.02
2022-07-13 08:45:05,71.36,18.05
2022-07-13 08:46:05,71.74,18.1
2022-07-13 08:47:05,71.67,18.12
2022-07-13 08:48:05,71.55,18.14
2022-07-13 08:49:05,70.46,18.17
2022-07-13 08:50:05,71.24,18.18
