entry_at,field1,field2
2022-07-13 07:04:25,100,16.07
2022-07-13 07:05:05,100,16.08
2022-07-13 07:05:45,100,16.1
2022-07-13 07:06:25,100,16.12
2022-07-13 07:07:05,100,16.13
2022-07-13 07:07:45,100,16.14
2022-07-13 07:08:25,100,16.15
2022-07-13 07:09:05,100,16.17
2022-07-13 07:09:45,100,16.18
2022-07-13 07:10:25,100,16.2
2022-07-13 07:11:05,100,16.21
2022-07-13 07:11:45,100,16.22
2022-07-13 07:12:25,100,16.23
2022-07-13 07:13:05,100,16.26
2022-07-13 07:13:45,100,16.27
2022-07-13 07:14:25,100,16.29
2022-07-13 07:15:05,100,16.33
2022-07-13 07:15:45,100,16.36
2022-07-13 07:16:25,100,16.41
2022-07-13 07:17:05,100,16.42
2022-07-13 07:17:45,100,16.45
2022-07-13 07:18:25,100,16.47
2022-07-13 07:19:05,100,16.5
2022-07-13 07:19:45,100,16.53
2022-07-13 07:20:25,100,16.55
2022-07-13 07:21:05,100,16.57
2022-07-13 07:21:45,100,16.59
2022-07-13 07:22:25,100,16.61
2022-07-13 07:23:05,100,16.63
2022-07-13 07:23:45,100,16.62
2022-07-13 07:24:25,100,16.64
2022-07-13 07:25:05,100,16.65
2022-07-13 07:25:45,100,16.67
2022-07-13 07:26:25,100,16.69
2022-07-13 07:27:05,100,16.68
2022-07-13 07:27:45,100,16.71
2022-07-13 07:28:25,100,16.75
2022-07-13 07:29:05,100,16.74
2022-07-13 07:29:45,100,16.76
2022-07-13 07:30:25,100,16.78
2022-07-13 07:31:05,100,16.77
2022-07-13 07:31:45,100,16.79
2022-07-13 07:32:25,100,16.81
2022-07-13 07:33:05,100,16.84
2022-07-13 07:33:45,100,16.87
2022-07-13 07:34:25,100,16.91
2022-07-13 07:35:05,100,16.93
2022-07-13 07:35:45,100,16.94
2022-07-13 07:36:25,100,16.95
2022-07-13 07:37:05,100,16.96
2022-07-13 07:37:45,100,16.98
2022-07-13 07:38:25,100,16.97
2022-07-13 07:39:05,100,16.99
2022-07-13 07:39:45,100,17
2022-07-13 07:40:25,100,17.01
2022-07-13 07:41:05,100,17.03
2022-07-13 07:41:45,100,17.02
2022-07-13 07:42:25,100,17.04
2022-07-13 07:43:05,100,17.05
2022-07-13 07:43:45,100,17.08
2022-07-13 07:44:25,100,17.06
2022-07-13 07:45:05,100,17.09
2022-07-13 07:45:45,100,17.1
2022-07-13 07:46:25,100,17.11
2022-07-13 07:47:05,100,17.14
2022-07-13 07:47:45,100,17.13
2022-07-13 07:48:25,100,17.16
2022-07-13 07:49:05,100,17.17
2022-07-13 07:49:45,100,17.18
2022-07-13 07:50:25,100,17.19
2022-07-13 07:51:05,100,17.2
2022-07-13 07:51:45,100,17.22
2022-07-13 07:52:25,100,17.21
2022-07-13 07:53:05,100,17.26
2022-07-13 07:53:45,100,17.31
2022-07-13 07:54:25,100,17.33
2022-07-13 07:55:05,100,17.36
2022-07-13 07:55:45,100,17.38
2022-07-13 07:56:25,100,17.4
2022-07-13 07:57:05,100,17.41
2022-07-13 07:57:45,100,17.42
2022-07-13 07:58:25,100,17.43
2022-07-13 07:59:05,100,17.46
2022-07-13 07:59:45,100,17.47
2022-07-13 08:00:25,100,17.49
2022-07-13 08:01:05,100,17.51
2022-07-13 08:01:45,100,17.53
2022-07-13 08:02:25,100,17.55
2022-07-13 08:03:05,100,17.56
2022-07-13 08:03:45,100,17.6
2022-07-13 08:04:25,100,17.63
2022-07-13 08:05:05,100,17.65
2022-07-13 08:05:45,100,17.67
2022-07-13 08:06:25,100,17.68
2022-07-13 08:07:05,100,17.71
2022-07-13 08:07:45,100,17.7
2022-07-13 08:08:25,100,17.73
2022-07-13 08:09:05,100,17.75
2022-07-13 08:09:45,100,17.76
2022-07-13 08:10:25,100,17.78
2022-07-13 08:11:05,100,17.79
2022-07-13 08:11:45,100,17.8
2022-07-13 08:12:25,100,17.82
2022-07-13 08:13:05,100,17.84
2022-07-13 08:13:45,100,17.9
2022-07-13 08:14:25,100,17.95
2022-07-13 08:15:05,99.11,18.02
2022-07-13 08:15:45,98.98,18.06
2022-07-13 08:16:25,100,18.09
2022-07-13 08:17:05,100,18.12
2022-07-13 08:17:45,98.32,18.16
2022-07-13 08:18:25,100,18.18
2022-07-13 08:19:05,100,18.24
2022-07-13 08:19:45,100,18.27
2022-07-13 08:20:25,100,18.29
2022-07-13 08:21:05,100,18.32
2022-07-13 08:21:45,100,18.37
2022-07-13 08:22:25,100,18.4
2022-07-13 08:23:05,100,18.43
2022-07-13 08:23:45,100,18.46
2022-07-13 08:24:25,100,18.49
2022-07-13 08:25:05,100,18.53
2022-07-13 08:25:45,100,18.54
2022-07-13 08:26:25,100,18.64
2022-07-13 08:27:05,100,18.66
2022-07-13 08:27:45,100,18.69
2022-07-13 08:28:25,100,18.74
2022-07-13 08:29:05,100,18.78
2022-07-13 08:29:45,100,18.83
2022-07-13 08:30:25,100,18.9
2022-07-13 08:31:05,100,18.93
2022-07-13 08:31:45,97.13,18.99
2022-07-13 08:32:25,89.92,19.14
2022-07-13 08:33:05,86.05,19.28
2022-07-13 08:33:45,84.01,19.32
2022-07-13 08:34:25,85.23,19.35
2022-07-13 08:35:05,89.38,19.43
2022-07-13 08:35:45,91.09,19.48
2022-07-13 08:36:25,93.13,19.54
2022-07-13 08:37:05,89.21,19.56
2022-07-13 08:37:45,88.02,19.68
2022-07-13 08:38:25,86.82,19.72
2022-07-13 08:39:05,87,19.74
2022-07-13 08:39:45,89.56,19.82
2022-07-13 08:40:25,90.37,19.88
2022-07-13 08:41:05,92.79,20.09
2022-07-13 08:41:45,94.44,20.28
2022-07-13 08:42:25,89.06,21.02
2022-07-13 08:43:05,79.03,21.04
2022-07-13 08:43:45,82.06,21.02
2022-07-13 08:44:25,84.91,21.03
2022-07-13 08:45:05,88.58,21.04
2022-07-13 08:45:45,88.19,21.01
2022-07-13 08:46:25,88.58,21.01
2022-07-13 08:47:05,88.71,21
2022-07-13 08:47:45,85.17,20.96
2022-07-13 08:48:25,85.07,20.89
2022-07-13 08:49:05,85,20.83
